name,rating,price,url,description,instruction,country
Парфюмерный экстракт Mind Games  SANS VOIR,5.0,19 162,https://goldapple.ru/19000220506-sans-voir,"Коллекция soulmate воплощает силу и единство пешек, коллективную уверенность и стремление поддерживать друг друга. По характеру пешка — решительная, амбициозная и бесстрашная фигура. 
Каждый аромат продуман, чтобы вы могли носить его самостоятельно или наслаивать с другими, создавая неповторимую композицию. Дизайн флаконов изящен, современен и сдержан — тонкие детали намекают на защитный слой брони. Разожгите страсть и откройте в себе лучшее с soulmate.

В симфонии контрастов sans voir ведет вас по прибрежной мечте с нюансами морской соли, грейпфрута и жасмина, окутанных каскадом кипариса и фрезии. 
Пока развивается ольфакторное повествование, ваше внутреннее видение пробуждается с мистической розой и пало санто, открывая возможности, которые были скрыты всего несколько мгновений назад.",Распылите на кожу с расстояния 20-30 см.,США
Туалетная вода TUTTI DELICES  Vanille chantilly,3.7,857,https://goldapple.ru/19000153644-vanille-chantilly,"Парфюмерная композиция tutti délices с гурманскими и цветочными нотами – это восхитительная сладость без единой калории. Нежность взбитых сливок и чарующей ванили окутывает ощущением комфорта и пробуждает чистую ностальгию по беззаботным дням детства. Вернуть себе чувство легкости и беспечной радости, свойственное дням отпуска или каникул, помогают ноты ванили, жасмина и мускуса. 

",Только для наружного применения.,Франция
Парфюмерная вода Affinessence  CÈDRE-IRIS,5.0,10 783,https://goldapple.ru/19000225179-cedre-iris,"В насыщенном аромате AFFINESSENCE из коллекции Notes de Fond (или Base Notes collection) собраны три натуральные эссенции кедра: техасского, виргинского и марокканского атласского кедра. 
Их благородное древесное звучание идеально подчеркивает красоту ценного и изысканного природного ингредиента – флорентийского ириса. 

Чарующие ноты бензоина и мирры смягчают древесно-пудровое звучание, а гваяковое дерево, подкрепленное нотой ладана, усиливает завораживающую энергию композиции. 
Этот аромат пробуждает эмоции и поражает захватывающим сочетанием утонченных, элегантных аккордов с волнующими, чувственными нотами. 

Парфюмеры – Nicolas Bonneville и Sophie Bruneau.",Только для наружного применения.,Франция
Парфюмерная вода Byredo  La Tulipe,4.9,28 635,https://goldapple.ru/26731000001-la-tulipe,"Аромат La Tulipe вдохновлен самим тюльпаном – символом возрождения и весны. Концентрированная эссенция весны, воспоминания о прохладном весеннем утре в саду, о прохладной росе на пламенных тюльпанах. Композиция:  ревень, цикламен, фрезия, тюльпан, белое дерево, ветивер.


",-,Франция
Диффузор Dr. Vranjes Firenze  Mirra Zafferano,-,31 800,https://goldapple.ru/19000025295-mirra-zafferano,"Яркие, роскошные и самодостаточные оттенки позволяют раскрыть всю многогранность композиции. Таинственные восточные ноты элеми и мирра, богатые очарованием и историей сочетаются с соблазнительными и мягкими нотами шафрана, ладана, ванили и бергамота, позволяя раствориться в волшебной, чарующей атмосфере. Идеальный выбор для тех, кто хочет побаловать себя или насладиться ароматом в нежных объятиях близкого человека.","Опустите все палочки в диффузор, переворачивайте их один-два раза в день.",Италия
Парфюмерная вода ESSENTIAL PARFUMS PARIS  ROSE MAGNETIC refillable,3.8,7 815,https://goldapple.ru/19000148359-rose-magnetic,"Парфюмер – Sophie Labbé. «Я представляла дуэт эфирного масла розы и абсолюта турецкой розы. Сочетание, дополненное тонкой и чарующей базовой нотой мускуса, отражает многогранность и чувственность легендарного цветка».

В игривом, пленительном и современном аромате Rose Magnetic отражены все грани самого чувственного из цветов. С его яркой женственностью контрастируют ноты грейпфрута и свежей мяты. Личи, кедр, мускус и ваниль усиливают гипнотическую притягательность композиции, основа которой – турецкая роза.

Создатели парфюмерной воды ESSENTIAL PARFUMS выбирают натуральные, экологически чистые материалы и стремятся снизить воздействие на окружающую среду. Компания улучшает условия выращивания роз в Турции и помогает местным общинам получать более высокий и стабильный доход.

Флакон парфюмерной воды подходит для многоразового использования, и его можно пополнять из рефила. ",Только для наружного применения.,Франция
Свеча Flame moscow  Porcelain gelati candle Ines,-,2 470,https://goldapple.ru/19000009185-porcelain-gelati-candle-ines,"Аромат Ines - уникальная композиция пряных трав в виде садовой мяты, томатного листа, петрушки, базилика и лимонного тимьяна на фоне зеленого чая и лепестков жасмина с острой ноткой цитрусовых. Приправлено пудрой на базе теплого сандала и пьянящего мускуса. Наша интерпретация свежего и яркого аромата, вдохновленного оранжереей пряных трав и самых приятных воспоминаний. Зеленый, свежий и бодрящий профиль делает этот аромат подходящим для кухни и веранды, а также спальни или ванной во время приятного ритуала утреннего пробуждения. ","Мы рекомендуем жечь наши ароматические свечи максимум 3-4 часа за раз. Важно, дайте расплавленному воску достичь краев сосуда, чтобы предотвратить скопление нерасплавленного воска по краям и избежать образования лунки вокруг фитиля. Никогда не оставляйте зажженную свечу без присмотра или в пределах досягаемости потоков воздуха, домашних животных или маленьких детей. Не задувайте свечу - используйте специальные тушители или накройте свечу крышкой. Сосуд будет горячим после жжения свечи, позвольте воску полностью остыть. Перед использованием необходимо обрезать фитиль до 0.6 см - это тоже поможет избежать примешивания неприятных запахов. Не жгите свечу, если до дна остается меньше 1 см.",Россия
Спрей для дома PAYOT  HERBIER,3.0,2 275,https://goldapple.ru/19000147840-herbier,"Спрей для дома PAYOT помогает наполнить комнаты приятным ароматом с цветочными и древесными нотами и создать атмосферу уюта, гармонии, спокойствия и расслабления. 
",Распылите средство в помещении.,Франция
Парфюмерная вода VERSACE ATELIER   ATELIER FIGUE BLANCHE,4.2,26 224,https://goldapple.ru/19760327532-atelier-figue-blanche,"Аромат FIGUE BLANCHE вызывает ассоциации с тёплым и солнечным Средиземноморским летом. Пленительная и согревающая композиция ATELIER VERSACE с солирующей нотой инжира раскрывает разные грани. С одной стороны — кремовая сладость спелого, согретого средиземноморским солнцем фрукта. С другой — бодрящая свежесть зелени. Дуэт бергамота и итальянского мандарина в окружении обольстительных нероли и жасмина придаёт аромату пикантное и яркое звучание. Парфюмер – Мэрипьер Жульен.    

Ключевые ноты: инжир, итальянский мандарин  
 
",-,Италия
Парфюмированный увлажняющий крем для рук I'm from  Geuneul hand cream,5.0,1 270,https://goldapple.ru/19000247265-geuneul-hand-cream,"Крем интенсивно увлажняет и питает кожу рук, окутывая её чарующим ароматом с ярким звучанием юдзу и других элегантных нот. 
Формула помогает устранить сухость и укрепить защиту кожи от негативных факторов окружающей среды, а также стимулирует восстановление кожи рук. 
Средство быстро впитывается, оставляя кожу мягкой и бархатистой. ","Помойте руки и нанесите крем на чистую кожу рук, равномерно распределите.",Республика Корея
Ароматическая свеча Casa Leggera  Mood,5.0,1 885,https://goldapple.ru/19000189144-mood,"Ароматическая свеча Mood - роскошная ароматическая композиция, в сердце которой раскрывается роза, папирус и гваяковое дерево, таящая в себе сладковатый, древесный, бальзамический запах с ванильным подтоном. 
В топе содержатся бергамот и красный перец, придающий аромату невероятную глубину и остроту, а базовые ноты пачули, амбры и удового дерева завершают умопомрачительную композицию поистине «богатого» аромата, наполняющего пространство роскошью и спокойствием. 

Время горения до 80 часов.
","- Подрезать фитиль при каждом использовании. Оптимальная высота фитиля пять миллиметров
- Тушить свечу крышкой
- Не оставлять свечу без присмотра",Россия
Парфюмерная вода FRANCK BOCLET  CHYPRE,-,11 040,https://goldapple.ru/26140100002-chypre,"Chypre заявлен как композиция, заставляющая сердце ускорять биение. Настолько чувственный аромат с пикантными вкраплениями, подчеркивающий привлекательность своего обладателя, не может оставить равнодушной ни одну женщину.
В верхних нотах Chypre от Franck Boclet угадываются кардамон, флердоранж и бергамот. Сердце раскрывается аккордами туберозы, бензоина, жасмина и розы. База из мотивов пачули, мускуса, амбры и сандалового дерева завершает ансамбль.
",-,Франция
Туалетная вода Kenzo  L'EAU KENZO Pour Femme,4.8,10 790,https://goldapple.ru/7273800003-l-eau-kenzo-pour-femme,"Культовый аромат L’EAU KENZO - легендарная свежесть теперь в новом дизайне.
Вдохновленный природой L’EAU KENZO объединяет в себе аромат цветов, фруктов, свежести и счастья. Акватическая фруктово-цветочная композиция, созданная Оливье Креспом, построена вокруг цветка лотоса, окутанного морозным бризом с сочными нотами персика. 
Прозрачный флакон L’EAU KENZO напоминает один из жизненно важных природных элементов – воду: вертикальный дизайн подчёркивает её монументальную силу, а изгибы напоминают волны на её поверхности.
В своём стремлении делать мир прекрасней KENZO PARFUMS внедряет новые, экологичные подходы к своей работе: флакон L’EAU KENZO на 15% состоит из переработанного стекла, упаковка изготовлена из картона, полученного из экологически чистых источников и имеющего сертификат FSC® (Forest Stewardship Council®), печать произведена биочернилами.  
Также в продаже обновленный дизайн мужской версии туалетной воды L’EAU KENZO.
Откройте для себя неизведанные грани L’EAU KENZO в новом дизайне #LEAUKENZO",Только для наружного применения,Франция
Туалетная вода MANDARINA DUCK  Vida Loca For Her,4.3,2 100,https://goldapple.ru/19000184757-vida-loca-for-her,"Яркая парфюмерная композиция MANDARINA DUCK передает атмосферу беззаботного, веселого отдыха на Балеарских островах в Испании. Дух сладкой, сумасшедшей, захватывающей жизни воплощают нота сочной и спелой груши, приятная свежесть лимона и мандарин, способный пробуждать позитивные эмоции.

В цветочном сердце аромата гармонично сочетаются солнечная мимоза, чарующая роза и жасмин. Тонкая сладость ванили, кедр и амбра идеально дополняют парфюмерную композицию, настраивающую на беззаботность, радость и приключения.

Парфюмер – Alexandra Carlin.",Только для наружного применения.,Италия
Набор парфюмерный SIGNATURE BY SILLAGE DORIENT  Ambre,4.8,16 875,https://goldapple.ru/19000121300-ambre,"В изысканный набор входят парфюмерная вода AMBRE (100 мл) и её миниатюра в тревел-формате (15 мл). 
Аромат SIGNATURE by Sillage d'Orient посвящен красоте янтаря, который ценили на протяжении веков: древние египтяне верили в его способность защищать, а древние греки считали янтарь слезами богинь.
Аристократический камень вдохновил на создание благородной и насыщенной парфюмерной композиции, в которой чувственный амбровый аккорд обрамляют бальзамические ноты и нежная сладость ванили.
",Распылять на кожу с расстояния 20-30 см.,Франция
"Свеча ароматическая Tkano  Edge Lemon, Mandarin & Neroli бежевая",-,1 992,https://goldapple.ru/19000186107-edge-lemon-mandarin-neroli-bezevaa,"Свеча ароматическая Lemon, Mandarin & Neroli бежевого цвета из коллекции Edge с дизайном, вдохновленным русскими традициями, отлично подойдет для домашнего декора и создания в интерьере уютной, расслабляющей атмосферы. Фактурные грани и округлая поверхность стакана отсылают нас к образу купола – символу духовного подъема и стремления к совершенству. Экологичные материалы, такие как соевый, кокосовый воск и фитиль из натурального хлопка делают свечу безопасной для здоровья и окружающей среды. При горении она не выделяет вредных соединений и не коптит. Однако, во избежание перегрева стакана, рекомендуем не зажигать ее более, чем на 4 часа. 

Аромат свечи – настоящий оазис свежести и энергии, который дарит вдохновение и жизненную силу. Он ассоциируется с солнцем, спелыми фруктами, яркими цветами и теплыми летними днями, наполненными приятными моментами. Бодрящие цитрусовые ноты красиво оттеняются легкими цветочными аккордами. Мускус и ваниль в базе придают ароматической композиции глубину.

Верхние ноты: лимон, мандарин.
Средние ноты: нероли.
Базовые ноты: мускус, сливочная ваниль, амбра.

Размеры свечи: 8х6,5 см.

! Регулярно подрезать фитиль, чтобы его высота не превышала 6-8 мм. Благодаря этому пламя будет ярким и ровным. 
! Не оставлять свечу на ветру или сквозняке – это может привести к неравномерному горению и, как следствие, – к образованию сильных подтеков.
! Зажигать свечу, предварительно расположив ее на подсвечнике, если она идет без специального стакана.
! Не оставлять горящую свечу без присмотра.
! Использовать вдали от легковоспламеняющихся материалов.
! Беречь от детей и домашних животных.

Важно! Если свеча начала подтекать, огонь следует затушить и дать воску застыть, после чего можно будет зажечь ее повторно. В противном случае может образоваться сильный подтек, а свеча утратит красивый внешний вид и свои первоначальные качества.","соевый воск, кокосовый воск, ароматическая композиция, хлопковый фитиль",Россия
Свеча ароматическая Vellutier  By the Fireplace,-,4 597,https://goldapple.ru/19000131323-by-the-fireplace,"Свечи Vellutier — Это дизайн, элегантность и история, описанная в ароматах.
Это бархатистый воск высочайшего качества, изготовленный по специальному рецепту в уникальном стакане. Его утонченная форма с характерным срезом, образует идеальную фигуру с крышкой из натурального дерева.
Геральдический логотип, выгравированный на деревянной крышке, подчеркивает уникальность благородного материала, раскрывая его неповторимую структуру. Свечи Vellutier имеют специальный хлопковый фитиль, изготовленный с добавлением египетского хлопка. Для его изготовления мы используем хлопок высочайшего качества, который позволяет свече гореть красивым пламенем.
Ароматы Vellutier — это тщательно подобранные элегантные композиции, которые переносят нас в далекие края, рассказывая через уникальные ноты, захватывающие истории о самых красивых уголках мира!
Приятное потрескивание горящего камина. Тепло и сияние... Устройтесь поудобнее на диване и вдыхайте тепло березы и кедра с щепоткой гвоздики, плавно переходящей в чувственные ароматы мускуса и сандала.",Ароматическая композиция,Польша
"Ароматическая свеча Villermo  ЛАВАНДА, РАКУШКА",-,1 050,https://goldapple.ru/19000131773-lavanda-rakuska,"Ароматическая свеча VILLERMO сделана вручную из 100%-ного натурального соевого воска. Соевый воск производится из соевого масла и обладает сильнейшей ароматической отдачей как в твердом, так и плавленом состоянии, в отличие от кокосового воска или парафина. Ароматическое масло в тандеме с соевым воском наполнит вашу комнату прекрасным, ярким ароматом и создаст приятную атмосферу в доме. 
Аромат «Лаванда» с натуральным маслом лаванды – расслабляющий, успокаивающий, дарящий чувство равновесия и гармонии.
Аромасвеча в гипсовой форме «Ракушка» имеет хлопковый фитиль. Он ярче и дольше горит, может приятно потрескивать при горении, создавая уют в доме. 
Аромасвеча с хлопковым фитилем от VILLERMO – это подарок со вкусом и ароматом. 
Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора. 
TOP - эвкалипт
HEART - лаванда, белый шалфей
BASE - пачули, полынь
Высота 6,5 см, длина 11,5 см, ширина 17 см. Время горения не менее 15 ч.","Ароматические свечи можно использовать для медитации, ароматизации помещения или для домашнего декора. Также ароматическую свечу можно использовать как массажную: соевый воск подходит в качестве теплого масла для массажа.",Россия
Одеколон Acqua di Parma  COLONIA FUTURA,5.0,17 900,https://goldapple.ru/19760313907-colonia-futura,"Colonia Futura с самого своего истока выражает ноты всеобъемлющей и яркой природы. Динамичная структура аромата резонирует единовременно мягкими нотами ветивера и цитруса: взрыв бергамота, лимона и грейпфрута, облаченный в пряное послевкусие розового перца. Яркое начало становится нежнее в сердце, раскрывая нежную фужерную ноту лаванды и шалфея. Эта гармония находит удивительное завершение в глубине ветивера, привнося древесные нотки в интенсивный землистый фон.",-,Италия
Диффузор Aromateria  Манго,-,1 222,https://goldapple.ru/19000263622-mango,"Ароматы для настроения вашего дома.

Манго - плод, посвященный Будде, он духовно возвышает его вкушающего. Поэтому создавая этот аромат, наши парфюмеры, пытались передать именно его духовную составляющую. Легкость и бодрость апельсина и манго, скромность персика, уют карамели, доброта ванили и забота мускуса – вот наша версия этого аромата.

Поместите диффузор в гостиной или коридоре и ваши гости почувствуют этот интерьерный аромат, а также тепло и уют вашего дома. Если вы любите спать под аккомпанемент приятного аромата, то поставьте диффузор в спальню. Главное выберите подходяще место, с которого аромат будет расходиться наилучшим образом.

Срок службы диффузора 4-6 недель. Чем больше палочек установлено, тем быстрее закончится аромамасло.",Вскрыть упаковку. Взболтать закрытый бутыль. Снять декоративную крышку. Вынуть пробку. Установить декоративную крышку обратно. Поместить 2-3 палочки в бутыль. Для усиления аромата можно будет добавить палочки через несколько дней. Также рекомендуем 1 раз в 5-7 дней переодически переворачивать палочки для освежения аромата.,Россия
Ароматическое саше BAGO home  Guaiac wood,5.0,236,https://goldapple.ru/19000038903-guaiac-wood,Потрите волшебную лампу Аладдина – и вы услышите сладко-сливочный аромат гваякового дерева в обрамлении древесных мотивов и пряных имбирных полутонов. ,Освободите ароматическое саше от целлофановой упаковки,Россия
Ароматическая свеча Baobab collection  Les exclusives cyprium,-,12 929,https://goldapple.ru/19000182861-les-exclusives-cyprium,"Свеча Cyprium деликатно покрыта медным сплавом с зеркальным эффектом, делает эту свечу драгоценным и декоративным предметом. Древесный аромат сандалового дерева, перца и мускуса придаст вашим интерьерам обонятельную индивидуальность, теплую и загадочную. 
Всегда давайте свече гореть, пока верхний слой воска полностью не станет жидким, это препятствует образованию лунок на поверхности свечи. 
Приблизительное время горения составляет 60 часов.",Использовать для ароматизации помещения.,Румыния
Парфюмерная вода BASTILLE  Paradis nuit,5.0,6 540,https://goldapple.ru/19000188097-paradis-nuit,"Интригующий и таинственный, как глубокая ночь, аромат BASTILLE объединяет чистый, успокаивающий аккорд марсельского мыла и экзотическое цветочное звучание, мягкую умеренность и пьянящую чувственность. 
Подобно звездам, которые озаряют небо золотистым светом, цветок кассии придает безмятежное сияние чарующему, темному сочетанию насыщенного сандала и горького какао. 
Притягательная и загадочная композиция приглашает в идеальную ночь с её волшебными и волнительными моментами. 
Парфюмер: Nicolas Beaulieu. 

",Для наружного применения.,Франция
Парфюмерная вода Birkholz  Flora Femina,3.6,15 507,https://goldapple.ru/19000206590-flora-femina,"Чарующий аромат BIRKHOLZ — парфюмерная ода уверенной в себе женщине, многогранной и элегантной, как и этот ансамбль цветочно-пудровых и фруктовых нот. На создание аромата вдохновили французская элегантность и уникальный стиль таких женщин, как Брижит Бардо и Летиция Каста. 
Женственный аромат, в котором переливаются ноты белой лилии, розы, стефанотиса, черной смородины, абрикоса и мускуса, отражает истинный шик, класс и безошибочный вкус. 
",Только для наружного применения.,Германия
Свеча Bo&Zhur  Wild mint,-,2 223,https://goldapple.ru/19000133212-wild-mint,"Интерьерные свечи выполнены вручную из  бетона и  премиального кокосового воска. 
Wild mint — это аромат эстетики с легкой горчинкой
Объем S, время горения — 5-6 часов. ",Зажечь фитиль. Подрезать фитиль перед каждым использованием на пару миллиметров.,Россия
Духи DILIS  Amber Rouge,4.4,2 936,https://goldapple.ru/19000128422-amber-rouge,"Из сочетания древесных мотивов, сладкого запаха цветов и натуральных лесных нот рождается он, великолепный Amber Rouge. 
Смелый, нетривиальный и чрезвычайно яркий аромат не терпит компромиссов. Его силу либо принимают и покоряются ей, либо отвергают и не терпят присутствия. 
Основу парфюмерного звучания составляет глубокий, проникновенный аромат жасмина , который очень гармонично переплетается с нотами шафрана — теплыми, свежими, пряными. 
Серая амбра добавляет немного янтарных нот, которые акцентируют смолистые оттенки парфюма. 
Завершающим штрихом становятся запахи леса — кедровой и еловой древесины.","Рекомендуем наносить небольшое количество парфюмерной жидкости на «теплые» точки тела. Это так называемые точки пульса, в которых кровяные сосуды находятся близко к коже и из-за этого температура этих участков немного выше. «Теплые» точки способствует более долгому звучанию аромата и его более глубокому раскрытию. К таким местам относятся запястья, шея (в особенности ее задняя часть), кожа за ушами, локтевой изгиб и подколенная ямка. Парфюмеры рекомендуют наносить ароматы также на волосы: пару капель на расческу и далее легкими движениями распределить их по всей длине. Именно волосы способны хранить запахи дольше всего. Для любителей тонкого легкого звучания аромата рекомендуем распылить небольшое количество парфюма перед собой и плавно войти в ароматное облако. Духи стоит наносить вечером, ведь они имеют яркое и насыщенное звучание, в то время как парфюмерная вода больше подходит для светлого времени суток. А туалетная вода — отличное решение для активных будних дней, ведь ее аромат звучит легко и ненавязчиво и его можно обновлять каждые 2-3 часа. Не применять вблизи огня. Только для наружного использования.",Беларусь
Парфюмерная вода D'orsay  Je suis le plus grand M.A,4.5,9 276,https://goldapple.ru/19000122588-je-suis-le-plus-grand-m-a,"Чувственность аромата D'ORSAY с древесным и альдегидным аккордами – сногсшибательна. Ирис соблазняет мягкостью, альдегиды метко попадают прямо в сердце, амброксан окутывает ощущением счастья, а кедр закрепляет появившиеся чувства. Чистая, светлая и воздушная композиция, объединившая альдегидные, пудровые, мускусные и амбровые ноты, легко впечатляет, демонстрируя внутреннюю силу и в то же время чарующую сладость. Парфюмер– Anne-Sophie Behagel.


",Только для наружного применения.,Франция
Туалетная вода Guerlain  Aqua Allegoria Mandarine Basilic,4.8,11 200,https://goldapple.ru/19000107891-aqua-allegoria-mandarine-basilic,"Mandarine Basilic - это радостный аромат, созданный на основе мандарина, самого вкусного и сочного фрукта семейства цитрусовых.

Душистый и искрящийся цитрусовый аромат. Сочная и терпкая мякоть мандарина, собранного на юге Италии, перекликается со свежим ароматом базилика и наполняется энергией зелёного чая в сочетании с древесными нотами.

Настоящая ода чудесам природы, ароматы Aqua Allegoria являются отражением бережного отношения Guerlain к природным ресурсам. Они содержат до 95% натуральных ингредиентов*, изготовляются на основе органического свекольного спирта и помещены во флакон, состоящий на 15% из переработанного стекла, созданного полностью во Франции.

*От 90 до 95% ингредиентов натурального происхождения, в соответствии со стандартом ISO 16128, учитывая качество воды.",-,Франция
Парфюмерная вода Kilian Paris  Good Girl Gone Bad,4.4,26 732,https://goldapple.ru/26723600009-good-girl-gone-bad-by-kilian,"Источник вдохновения Килиана Хеннесси. Good girl gone Bad by Kilian — настоящий вихрь смелых фруктовых ароматов в райском саду добра и зла.

Аромат. Одновременно невинный и чувственный аромат открывается абрикосовыми оттенками цветов апельсина и абсолютов османтуса и майской розы. За ними притаилось главное искушение — симфония трех цветочных нот: туберозы, жасмина и нарцисса.

Категория ароматов: соблазняющие. Цветочные ароматы KILIAN PARIS созданы, чтобы вызывать зависимость, пленяя чарующими нотами цветка апельсина и гардении, пышными аккордами розы и туберозы.

Good girl gone Bad by Kilian принадлежит к категории соблазняющих ароматов. Каждый пополняемый флакон KILIAN PARIS — это произведение искусства высочайшего качества, созданное с особым вниманием к деталям. Флаконы соблазняющих ароматов покрыты белым лаком и украшены гравировкой с изображением щита Ахиллеса. Как говорит Килиан Хеннесси: «Аромат — это не только оружие соблазнения, но и ваша защита». Золотистая металлическая пластина, на которой вручную выгравировано название аромата, делает флакон еще более утонченным.

Внимание к деталям является гарантией роскоши бренда KILIAN PARIS, а как известно, настоящая роскошь не эфемерна — она длится всю жизнь. Именно поэтому флакон этого неповторимого аромата предполагает многоразовое использование.","Нанесите аромат на запястья, шею и точки пульса на очищенную и увлажненную кожу, чтобы он раскрылся от тепла тела и остался с вами до самого вечера. Не растирайте.",Франция
Парфюмерная вода La Sultane de Saba  Voyage Sur La Route d’ Udaipur,5.0,16 235,https://goldapple.ru/19000132817-voyage-sur-la-route-d-udaipur,"Парфюмерная вода, сочетающая головокружительные ароматы, переносит в мир абсолютной красоты и роскоши величественного дворца города Удайпур. Драгоценные ноты мускуса и ладана, перекликаясь с имбирем, санталом и гелиотропом, создают королевскую композицию,  рождающую в воображении великолепные сцены дворцовой жизни. Чувственная парфюмерная вода окутывает роскошной вуалью изящности и волшебства «Тысячи и одной ночи».",Распылить на кожу,Франция
Парфюмерная вода L'atelier parfum  EXQUISE TENTATION,4.5,1 679,https://goldapple.ru/19000009353-exquise-tentation,"Чувственный, притягательный и сладкий аромат EXQUISE TENTATION от L’ATELIER PARFUM приглашает в путешествие, которое начинается с ярких нот черной смородины, розового перца и бергамота. Гурманская нота ванили, миндаль и пралине погружают в приятную сладость, перед которой невозможно устоять. Шипровый аккорд, в котором гармонично звучат пачули, и цветочные ноты розы, ириса, фрезии и ландыша придают элегантность чувственной композиции, способной вызвать зависимость. Парфюмер – Dorothee Piot.
 ",-,Франция
Парфюмерная вода Liquides Imaginaires  BLANCHE BÊTE,4.9,22 720,https://goldapple.ru/19000026658-blanche-bete,"Эта композиция – новый «зверь» в коллекции Les Eaux de Peau, посвященной благородным анималистичным и чувственным нотам. 
Аромат BLANCHE BÊTE – удивительный, магический и завораживающий, словно белый единорог из средневековых легенд. На картинах это мифическое существо часто изображали радом с девушкой в благоухающем саду – и теперь аромат нежных цветов жасмина и туберозы из сказочного сада воплощён в изысканной композиции. 
Эта парфюмерная вода – отражение любви и тайны, способности фантазировать и творить. Дайте волю воображению и погрузитесь в сказочную историю с волшебным сочетанием нот амбретты, сладкой ванили, чарующего мускуса, какао и бобов тонка, окутанных мечтательной дымкой ладана. 
Парфюмер – Луиза Тёрнер. 
    


",-,Италия
